RFID,SIZE,TYPE,BORN_DATE
61570,35,Recycle,10/7/2012
61571,35,Recycle,10/7/2012
61572,35,Recycle,10/7/2012
61573,35,Recycle,10/7/2012
61574,35,Recycle,10/7/2012
61575,35,Recycle,10/7/2012
61576,35,Recycle,10/7/2012
61577,35,Recycle,10/7/2012
61578,35,Recycle,10/7/2012
61579,35,Recycle,10/7/2012
61580,35,Recycle,10/7/2012
61581,35,Recycle,10/7/2012
61582,35,Recycle,10/7/2012
61583,35,Recycle,10/7/2012
61584,35,Recycle,10/7/2012
61585,35,Recycle,10/7/2012
61586,35,Recycle,10/7/2012
61587,35,Recycle,10/7/2012
61588,35,Recycle,10/7/2012
61589,35,Recycle,10/7/2012
61590,35,Recycle,10/7/2012
61591,35,Recycle,10/7/2012
61592,35,Recycle,10/7/2012
61593,35,Recycle,10/7/2012
61594,35,Recycle,10/7/2012
61595,35,Recycle,10/7/2012
61596,35,Recycle,10/7/2012
61597,35,Recycle,10/7/2012
61598,35,Recycle,10/7/2012
61599,35,Recycle,10/7/2012
61600,35,Recycle,10/7/2012
61601,35,Recycle,10/7/2012
61602,35,Recycle,10/7/2012
61603,35,Recycle,10/7/2012
61604,35,Recycle,10/7/2012
61605,35,Recycle,10/7/2012
61606,35,Recycle,10/7/2012
61607,35,Recycle,10/7/2012
61608,35,Recycle,10/7/2012
61609,35,Recycle,10/7/2012
61610,35,Recycle,10/7/2012
61611,35,Recycle,10/7/2012
61612,35,Recycle,10/7/2012
61613,35,Recycle,10/7/2012
61614,35,Recycle,10/7/2012
61615,35,Recycle,10/7/2012
61616,35,Recycle,10/7/2012
61617,35,Recycle,10/7/2012
61618,35,Recycle,10/7/2012
61619,35,Recycle,10/7/2012
61620,35,Recycle,10/7/2012
61621,35,Recycle,10/7/2012
61622,35,Recycle,10/7/2012
61623,35,Recycle,10/7/2012
61624,35,Recycle,10/7/2012
61625,35,Recycle,10/7/2012
61626,35,Recycle,10/7/2012
61627,35,Recycle,10/7/2012
61628,35,Recycle,10/7/2012
61629,35,Recycle,10/7/2012
61630,35,Recycle,10/7/2012
61631,35,Recycle,10/7/2012
61632,35,Recycle,10/7/2012
61633,35,Recycle,10/7/2012
61634,35,Recycle,10/7/2012
61635,35,Recycle,10/7/2012
61636,35,Recycle,10/7/2012
61637,35,Recycle,10/7/2012
61638,35,Recycle,10/7/2012
61639,35,Recycle,10/7/2012
61640,35,Recycle,10/7/2012
61641,35,Recycle,10/7/2012
61642,35,Recycle,10/7/2012
61643,35,Recycle,10/7/2012
61644,35,Recycle,10/7/2012
61645,35,Recycle,10/7/2012
61646,35,Recycle,10/7/2012
61647,35,Recycle,10/7/2012
61648,35,Recycle,10/7/2012
61649,35,Recycle,10/7/2012
61650,35,Recycle,10/7/2012
61651,35,Recycle,10/7/2012
61652,35,Recycle,10/7/2012
61653,35,Recycle,10/7/2012
61654,35,Recycle,10/7/2012
61655,35,Recycle,10/7/2012
61656,35,Recycle,10/7/2012
61657,35,Recycle,10/7/2012
61658,35,Recycle,10/7/2012
61659,35,Recycle,10/7/2012
61660,35,Recycle,10/7/2012
61661,35,Recycle,10/7/2012
61662,35,Recycle,10/7/2012
61663,35,Recycle,10/7/2012
61664,35,Recycle,10/7/2012
61665,35,Recycle,10/7/2012
61666,35,Recycle,10/7/2012
61667,35,Recycle,10/7/2012
61668,35,Recycle,10/7/2012
61669,35,Recycle,10/7/2012
61670,35,Recycle,10/7/2012
61671,35,Recycle,10/7/2012
61672,35,Recycle,10/7/2012
61673,35,Recycle,10/7/2012
61674,35,Recycle,10/7/2012
61675,35,Recycle,10/7/2012
61676,35,Recycle,10/7/2012
61677,35,Recycle,10/7/2012
61678,35,Recycle,10/7/2012
61679,35,Recycle,10/7/2012
61680,35,Recycle,10/7/2012
61681,35,Recycle,10/7/2012
61682,35,Recycle,10/7/2012
61683,35,Recycle,10/7/2012
61684,35,Recycle,10/7/2012
61685,35,Recycle,10/7/2012
61686,35,Recycle,10/7/2012
61687,35,Recycle,10/7/2012
61688,35,Recycle,10/7/2012
61689,35,Recycle,10/7/2012
61690,35,Recycle,10/7/2012
61691,35,Recycle,10/7/2012
61692,35,Recycle,10/7/2012
61693,35,Recycle,10/7/2012
61694,35,Recycle,10/7/2012
61695,35,Recycle,10/7/2012
61696,35,Recycle,10/7/2012
61697,35,Recycle,10/7/2012
61698,35,Recycle,10/7/2012
61699,35,Recycle,10/7/2012
61700,35,Recycle,10/7/2012
61701,35,Recycle,10/7/2012
61702,35,Recycle,10/7/2012
61703,35,Recycle,10/7/2012
61704,35,Recycle,10/7/2012
61705,35,Recycle,10/7/2012
61706,35,Recycle,10/7/2012
61707,35,Recycle,10/7/2012
61708,35,Recycle,10/7/2012
61709,35,Recycle,10/7/2012
61710,35,Recycle,10/7/2012
61711,35,Recycle,10/7/2012
61712,35,Recycle,10/7/2012
61713,35,Recycle,10/7/2012
61714,35,Recycle,10/7/2012
61715,35,Recycle,10/7/2012
61716,35,Recycle,10/7/2012
61717,35,Recycle,10/7/2012
61718,35,Recycle,10/7/2012
61719,35,Recycle,10/7/2012
61720,35,Recycle,10/7/2012
61721,35,Recycle,10/7/2012
61722,35,Recycle,10/7/2012
61723,35,Recycle,10/7/2012
61724,35,Recycle,10/7/2012
61725,35,Recycle,10/7/2012
61726,35,Recycle,10/7/2012
61727,35,Recycle,10/7/2012
61728,35,Recycle,10/7/2012
61729,35,Recycle,10/7/2012
61730,35,Recycle,10/7/2012
61731,35,Recycle,10/7/2012
61732,35,Recycle,10/7/2012
61733,35,Recycle,10/7/2012
61734,35,Recycle,10/7/2012
61735,35,Recycle,10/7/2012
61736,35,Recycle,10/7/2012
61737,35,Recycle,10/7/2012
61738,35,Recycle,10/7/2012
61739,35,Recycle,10/7/2012
61740,35,Recycle,10/7/2012
61741,35,Recycle,10/7/2012
61742,35,Recycle,10/7/2012
61743,35,Recycle,10/7/2012
61744,35,Recycle,10/7/2012
61745,35,Recycle,10/7/2012
61746,35,Recycle,10/7/2012
61747,35,Recycle,10/7/2012
61748,35,Recycle,10/7/2012
61749,35,Recycle,10/7/2012
61750,35,Recycle,10/7/2012
61751,35,Recycle,10/7/2012
61752,35,Recycle,10/7/2012
61753,35,Recycle,10/7/2012
61754,35,Recycle,10/7/2012
61755,35,Recycle,10/7/2012
61756,35,Recycle,10/7/2012
61757,35,Recycle,10/7/2012
61758,35,Recycle,10/7/2012
61759,35,Recycle,10/7/2012
61760,35,Recycle,10/7/2012
61761,35,Recycle,10/7/2012
61762,35,Recycle,10/7/2012
61763,35,Recycle,10/7/2012
61764,35,Recycle,10/7/2012
61765,35,Recycle,10/7/2012
61766,35,Recycle,10/7/2012
61767,35,Recycle,10/7/2012
61768,35,Recycle,10/7/2012
61769,35,Recycle,10/7/2012
61770,35,Recycle,10/7/2012
61771,35,Recycle,10/7/2012
61772,35,Recycle,10/7/2012
61773,35,Recycle,10/7/2012
61774,35,Recycle,10/7/2012
61775,35,Recycle,10/7/2012
61776,35,Recycle,10/7/2012
61777,35,Recycle,10/7/2012
61778,35,Recycle,10/7/2012
61779,35,Recycle,10/7/2012
61780,35,Recycle,10/7/2012
61781,35,Recycle,10/7/2012
61782,35,Recycle,10/7/2012
61783,35,Recycle,10/7/2012
61784,35,Recycle,10/7/2012
61785,35,Recycle,10/7/2012
61786,35,Recycle,10/7/2012
61787,35,Recycle,10/7/2012
61788,35,Recycle,10/7/2012
61789,35,Recycle,10/7/2012
61790,35,Recycle,10/7/2012
61791,35,Recycle,10/7/2012
61792,35,Recycle,10/7/2012
61793,35,Recycle,10/7/2012
61794,35,Recycle,10/7/2012
61795,35,Recycle,10/7/2012
61796,35,Recycle,10/7/2012
61797,35,Recycle,10/7/2012
61798,35,Recycle,10/7/2012
61799,35,Recycle,10/7/2012
61800,35,Recycle,10/7/2012
61801,35,Recycle,10/7/2012
61802,35,Recycle,10/7/2012
61803,35,Recycle,10/7/2012
61804,35,Recycle,10/7/2012
61805,35,Recycle,10/7/2012
61806,35,Recycle,10/7/2012
61807,35,Recycle,10/7/2012
61808,35,Recycle,10/7/2012
61809,35,Recycle,10/7/2012
61810,35,Recycle,10/7/2012
61811,35,Recycle,10/7/2012
61812,35,Recycle,10/7/2012
61813,35,Recycle,10/7/2012
61814,35,Recycle,10/7/2012
61815,35,Recycle,10/7/2012
61816,35,Recycle,10/7/2012
61817,35,Recycle,10/7/2012
61818,35,Recycle,10/7/2012
61819,35,Recycle,10/7/2012
61820,35,Recycle,10/7/2012
61821,35,Recycle,10/7/2012
61822,35,Recycle,10/7/2012
61823,35,Recycle,10/7/2012
61824,35,Recycle,10/7/2012
61825,35,Recycle,10/7/2012
61826,35,Recycle,10/7/2012
61827,35,Recycle,10/7/2012
61828,35,Recycle,10/7/2012
61829,35,Recycle,10/7/2012
61830,35,Recycle,10/7/2012
61831,35,Recycle,10/7/2012
61832,35,Recycle,10/7/2012
61833,35,Recycle,10/7/2012
61834,35,Recycle,10/7/2012
61835,35,Recycle,10/7/2012
61836,35,Recycle,10/7/2012
61837,35,Recycle,10/7/2012
61838,35,Recycle,10/7/2012
61839,35,Recycle,10/7/2012
61840,35,Recycle,10/7/2012
61841,35,Recycle,10/7/2012
61842,35,Recycle,10/7/2012
61843,35,Recycle,10/7/2012
61844,35,Recycle,10/7/2012
61845,35,Recycle,10/7/2012
61846,35,Recycle,10/7/2012
61847,35,Recycle,10/7/2012
61848,35,Recycle,10/7/2012
61849,35,Recycle,10/7/2012
61850,35,Recycle,10/7/2012
61851,35,Recycle,10/7/2012
61852,35,Recycle,10/7/2012
61853,35,Recycle,10/7/2012
61854,35,Recycle,10/7/2012
61855,35,Recycle,10/7/2012
61856,35,Recycle,10/7/2012
61857,35,Recycle,10/7/2012
61858,35,Recycle,10/7/2012
61859,35,Recycle,10/7/2012
61860,35,Recycle,10/7/2012
61861,35,Recycle,10/7/2012
61862,35,Recycle,10/7/2012
61863,35,Recycle,10/7/2012
61864,35,Recycle,10/7/2012
61865,35,Recycle,10/7/2012
61866,35,Recycle,10/7/2012
61867,35,Recycle,10/7/2012
61868,35,Recycle,10/7/2012
61869,35,Recycle,10/7/2012
61870,35,Recycle,10/7/2012
61871,35,Recycle,10/7/2012
61872,35,Recycle,10/7/2012
61873,35,Recycle,10/7/2012
61874,35,Recycle,10/7/2012
61875,35,Recycle,10/7/2012
61876,35,Recycle,10/7/2012
61877,35,Recycle,10/7/2012
61878,35,Recycle,10/7/2012
61879,35,Recycle,10/7/2012
61880,35,Recycle,10/7/2012
61881,35,Recycle,10/7/2012
61882,35,Recycle,10/7/2012
61883,35,Recycle,10/7/2012
61884,35,Recycle,10/7/2012
61885,35,Recycle,10/7/2012
61886,35,Recycle,10/7/2012
61887,35,Recycle,10/7/2012
61888,35,Recycle,10/7/2012
61889,35,Recycle,10/7/2012
61890,35,Recycle,10/7/2012
61891,35,Recycle,10/7/2012
61892,35,Recycle,10/7/2012
61893,35,Recycle,10/7/2012
61894,35,Recycle,10/7/2012
61895,35,Recycle,10/7/2012
61896,35,Recycle,10/7/2012
61897,35,Recycle,10/7/2012
61898,35,Recycle,10/7/2012
61899,35,Recycle,10/7/2012
61900,35,Recycle,10/7/2012
61901,35,Recycle,10/7/2012
61902,35,Recycle,10/7/2012
61903,35,Recycle,10/7/2012
61904,35,Recycle,10/7/2012
61905,35,Recycle,10/7/2012
61906,35,Recycle,10/7/2012
61907,35,Recycle,10/7/2012
61908,35,Recycle,10/7/2012
61909,35,Recycle,10/7/2012
61910,35,Recycle,10/7/2012
61911,35,Recycle,10/7/2012
61912,35,Recycle,10/7/2012
61913,35,Recycle,10/7/2012
61914,35,Recycle,10/7/2012
61915,35,Recycle,10/7/2012
61916,35,Recycle,10/7/2012
61917,35,Recycle,10/7/2012
61918,35,Recycle,10/7/2012
61919,35,Recycle,10/7/2012
61920,35,Recycle,10/7/2012
61921,35,Recycle,10/7/2012
61922,35,Recycle,10/7/2012
61923,35,Recycle,10/7/2012
61924,35,Recycle,10/7/2012
61925,35,Recycle,10/7/2012
61926,35,Recycle,10/7/2012
61927,35,Recycle,10/7/2012
61928,35,Recycle,10/7/2012
61929,35,Recycle,10/7/2012
61930,35,Recycle,10/7/2012
61931,35,Recycle,10/7/2012
61932,35,Recycle,10/7/2012
61933,35,Recycle,10/7/2012
61934,35,Recycle,10/7/2012
61935,35,Recycle,10/7/2012
61936,35,Recycle,10/7/2012
61937,35,Recycle,10/7/2012
61938,35,Recycle,10/7/2012
61939,35,Recycle,10/7/2012
61940,35,Recycle,10/7/2012
61941,35,Recycle,10/7/2012
61942,35,Recycle,10/7/2012
61943,35,Recycle,10/7/2012
61944,35,Recycle,10/7/2012
61945,35,Recycle,10/7/2012
61946,35,Recycle,10/7/2012
61947,35,Recycle,10/7/2012
61948,35,Recycle,10/7/2012
61949,35,Recycle,10/7/2012
61950,35,Recycle,10/7/2012
61951,35,Recycle,10/7/2012
61952,35,Recycle,10/7/2012
61953,35,Recycle,10/7/2012
61954,35,Recycle,10/7/2012
61955,35,Recycle,10/7/2012
61956,35,Recycle,10/7/2012
61957,35,Recycle,10/7/2012
61958,35,Recycle,10/7/2012
61959,35,Recycle,10/7/2012
61960,35,Recycle,10/7/2012
61961,35,Recycle,10/7/2012
61962,35,Recycle,10/7/2012
61963,35,Recycle,10/7/2012
61964,35,Recycle,10/7/2012
61965,35,Recycle,10/7/2012
61966,35,Recycle,10/7/2012
61967,35,Recycle,10/7/2012
61968,35,Recycle,10/7/2012
61969,35,Recycle,10/7/2012
61970,35,Recycle,10/7/2012
61971,35,Recycle,10/7/2012
61972,35,Recycle,10/7/2012
61973,35,Recycle,10/7/2012
61974,35,Recycle,10/7/2012
61975,35,Recycle,10/7/2012
61976,35,Recycle,10/7/2012
61977,35,Recycle,10/7/2012
61978,35,Recycle,10/7/2012
61979,35,Recycle,10/7/2012
61980,35,Recycle,10/7/2012
61981,35,Recycle,10/7/2012
61982,35,Recycle,10/7/2012
61983,35,Recycle,10/7/2012
61984,35,Recycle,10/7/2012
61985,35,Recycle,10/7/2012
61986,35,Recycle,10/7/2012
61987,35,Recycle,10/7/2012
61988,35,Recycle,10/7/2012
61989,35,Recycle,10/7/2012
61990,35,Recycle,10/7/2012
61991,35,Recycle,10/7/2012
61992,35,Recycle,10/7/2012
61993,35,Recycle,10/7/2012
61994,35,Recycle,10/7/2012
61995,35,Recycle,10/7/2012
61996,35,Recycle,10/7/2012
61997,35,Recycle,10/7/2012
61998,35,Recycle,10/7/2012
61999,35,Recycle,10/7/2012
62000,35,Recycle,10/7/2012
62001,35,Recycle,10/7/2012
62002,35,Recycle,10/7/2012
62003,35,Recycle,10/7/2012
62004,35,Recycle,10/7/2012
62005,35,Recycle,10/7/2012
62006,35,Recycle,10/7/2012
62007,35,Recycle,10/7/2012
62008,35,Recycle,10/7/2012
62009,35,Recycle,10/7/2012
62010,35,Recycle,10/7/2012
62011,35,Recycle,10/7/2012
62012,35,Recycle,10/7/2012
62013,35,Recycle,10/7/2012
62014,35,Recycle,10/7/2012
62015,35,Recycle,10/7/2012
62016,35,Recycle,10/7/2012
62017,35,Recycle,10/7/2012
62018,35,Recycle,10/7/2012
62019,35,Recycle,10/7/2012
62020,35,Recycle,10/7/2012
62021,35,Recycle,10/7/2012
62022,35,Recycle,10/7/2012
62023,35,Recycle,10/7/2012
62024,35,Recycle,10/7/2012
62025,35,Recycle,10/7/2012
62026,35,Recycle,10/7/2012
62027,35,Recycle,10/7/2012
62028,35,Recycle,10/7/2012
62029,35,Recycle,10/7/2012
62030,35,Recycle,10/7/2012
62031,35,Recycle,10/7/2012
62032,35,Recycle,10/7/2012
62033,35,Recycle,10/7/2012
62034,35,Recycle,10/7/2012
62035,35,Recycle,10/7/2012
62036,35,Recycle,10/7/2012
62037,35,Recycle,10/7/2012
62038,35,Recycle,10/7/2012
62039,35,Recycle,10/7/2012
62040,35,Recycle,10/7/2012
62041,35,Recycle,10/7/2012
62042,35,Recycle,10/7/2012
62043,35,Recycle,10/7/2012
62044,35,Recycle,10/7/2012
62045,35,Recycle,10/7/2012
62046,35,Recycle,10/7/2012
62047,35,Recycle,10/7/2012
62048,35,Recycle,10/7/2012
62049,35,Recycle,10/7/2012
62050,35,Recycle,10/7/2012
62051,35,Recycle,10/7/2012
62052,35,Recycle,10/7/2012
62053,35,Recycle,10/7/2012
62054,35,Recycle,10/7/2012
62055,35,Recycle,10/7/2012
62056,35,Recycle,10/7/2012
62057,35,Recycle,10/7/2012
62058,35,Recycle,10/7/2012
62059,35,Recycle,10/7/2012
62060,35,Recycle,10/7/2012
62061,35,Recycle,10/7/2012
62062,35,Recycle,10/7/2012
62063,35,Recycle,10/7/2012
62064,35,Recycle,10/7/2012
62065,35,Recycle,10/7/2012
62066,35,Recycle,10/7/2012
62067,35,Recycle,10/7/2012
62068,35,Recycle,10/7/2012
62069,35,Recycle,10/7/2012
62070,35,Recycle,10/7/2012
62071,35,Recycle,10/7/2012
62072,35,Recycle,10/7/2012
62073,35,Recycle,10/7/2012
62074,35,Recycle,10/7/2012
62075,35,Recycle,10/7/2012
62076,35,Recycle,10/7/2012
62077,35,Recycle,10/7/2012
62078,35,Recycle,10/7/2012
62079,35,Recycle,10/7/2012
62080,35,Recycle,10/7/2012
62081,35,Recycle,10/7/2012
62082,35,Recycle,10/7/2012
62083,35,Recycle,10/7/2012
62084,35,Recycle,10/7/2012
62085,35,Recycle,10/7/2012
62086,35,Recycle,10/7/2012
62087,35,Recycle,10/7/2012
62088,35,Recycle,10/7/2012
62089,35,Recycle,10/7/2012
62090,35,Recycle,10/7/2012
62091,35,Recycle,10/7/2012
62092,35,Recycle,10/7/2012
62093,35,Recycle,10/7/2012
62094,35,Recycle,10/7/2012
62095,35,Recycle,10/7/2012
62096,35,Recycle,10/7/2012
62097,35,Recycle,10/7/2012
62098,35,Recycle,10/7/2012
62099,35,Recycle,10/7/2012
62100,35,Recycle,10/7/2012
62101,35,Recycle,10/7/2012
62102,35,Recycle,10/7/2012
62103,35,Recycle,10/7/2012
62104,35,Recycle,10/7/2012
62105,35,Recycle,10/7/2012
62106,35,Recycle,10/7/2012
62107,35,Recycle,10/7/2012
62108,35,Recycle,10/7/2012
62109,35,Recycle,10/7/2012
62110,35,Recycle,10/7/2012
62111,35,Recycle,10/7/2012
62112,35,Recycle,10/7/2012
62113,35,Recycle,10/7/2012
62114,35,Recycle,10/7/2012
62115,35,Recycle,10/7/2012
62116,35,Recycle,10/7/2012
62117,35,Recycle,10/7/2012
62118,35,Recycle,10/7/2012
62119,35,Recycle,10/7/2012
62120,35,Recycle,10/7/2012
62121,35,Recycle,10/7/2012
62122,35,Recycle,10/7/2012
62123,35,Recycle,10/7/2012
62124,35,Recycle,10/7/2012
62125,35,Recycle,10/7/2012
62126,35,Recycle,10/7/2012
62127,35,Recycle,10/7/2012
62128,35,Recycle,10/7/2012
62129,35,Recycle,10/7/2012
62130,35,Recycle,10/7/2012
62131,35,Recycle,10/7/2012
62132,35,Recycle,10/7/2012
62133,35,Recycle,10/7/2012
62134,35,Recycle,10/7/2012
62135,35,Recycle,10/7/2012
62136,35,Recycle,10/7/2012
62137,35,Recycle,10/7/2012
62138,35,Recycle,10/7/2012
62139,35,Recycle,10/7/2012
62140,35,Recycle,10/7/2012
62141,35,Recycle,10/7/2012
62142,35,Recycle,10/7/2012
62143,35,Recycle,10/7/2012
62144,35,Recycle,10/7/2012
62145,35,Recycle,10/7/2012
62146,35,Recycle,10/7/2012
62147,35,Recycle,10/7/2012
62148,35,Recycle,10/7/2012
62149,35,Recycle,10/7/2012
62150,35,Recycle,10/7/2012
62151,35,Recycle,10/7/2012
62152,35,Recycle,10/7/2012
62153,35,Recycle,10/7/2012
62154,35,Recycle,10/7/2012
62155,35,Recycle,10/7/2012
62156,35,Recycle,10/7/2012
62157,35,Recycle,10/7/2012
62158,35,Recycle,10/7/2012
62159,35,Recycle,10/7/2012
62160,35,Recycle,10/7/2012
62161,35,Recycle,10/7/2012
62162,35,Recycle,10/7/2012
62163,35,Recycle,10/7/2012
62164,35,Recycle,10/7/2012
62165,35,Recycle,10/7/2012
62166,35,Recycle,10/7/2012
62167,35,Recycle,10/7/2012
62168,35,Recycle,10/7/2012
62169,35,Recycle,10/7/2012
62170,35,Recycle,10/7/2012
62171,35,Recycle,10/7/2012
62172,35,Recycle,10/7/2012
62173,35,Recycle,10/7/2012
62174,35,Recycle,10/7/2012
62175,35,Recycle,10/7/2012
62176,35,Recycle,10/7/2012
62177,35,Recycle,10/7/2012
62178,35,Recycle,10/7/2012
62179,35,Recycle,10/7/2012
62180,35,Recycle,10/7/2012
62181,35,Recycle,10/7/2012
62182,35,Recycle,10/7/2012
62183,35,Recycle,10/7/2012
62184,35,Recycle,10/7/2012
62185,35,Recycle,10/7/2012
62186,35,Recycle,10/7/2012
62187,35,Recycle,10/7/2012
62188,35,Recycle,10/7/2012
62189,35,Recycle,10/7/2012
62190,35,Recycle,10/7/2012
62191,35,Recycle,10/7/2012
62192,35,Recycle,10/7/2012
62193,35,Recycle,10/7/2012
62194,35,Recycle,10/7/2012
62195,35,Recycle,10/7/2012
62196,35,Recycle,10/7/2012
62197,35,Recycle,10/7/2012
62198,35,Recycle,10/7/2012
62199,35,Recycle,10/7/2012
62200,35,Recycle,10/7/2012
62201,35,Recycle,10/7/2012
62202,35,Recycle,10/7/2012
62203,35,Recycle,10/7/2012
62204,35,Recycle,10/7/2012
62205,35,Recycle,10/7/2012
62206,35,Recycle,10/7/2012
62207,35,Recycle,10/7/2012
62208,35,Recycle,10/7/2012
62209,35,Recycle,10/7/2012
62210,35,Recycle,10/7/2012
62211,35,Recycle,10/7/2012
62212,35,Recycle,10/7/2012
62213,35,Recycle,10/7/2012
62214,35,Recycle,10/7/2012
62215,35,Recycle,10/7/2012
62216,35,Recycle,10/7/2012
62217,35,Recycle,10/7/2012
62218,35,Recycle,10/7/2012
62219,35,Recycle,10/7/2012
62220,35,Recycle,10/7/2012
62221,35,Recycle,10/7/2012
62222,35,Recycle,10/7/2012
62223,35,Recycle,10/7/2012
62224,35,Recycle,10/7/2012
62225,35,Recycle,10/7/2012
62226,35,Recycle,10/7/2012
62227,35,Recycle,10/7/2012
62228,35,Recycle,10/7/2012
62229,35,Recycle,10/7/2012
62230,35,Recycle,10/7/2012
62231,35,Recycle,10/7/2012
62232,35,Recycle,10/7/2012
62233,35,Recycle,10/7/2012
62234,35,Recycle,10/7/2012
62235,35,Recycle,10/7/2012
62236,35,Recycle,10/7/2012
62237,35,Recycle,10/7/2012
62238,35,Recycle,10/7/2012
62239,35,Recycle,10/7/2012
62240,35,Recycle,10/7/2012
62241,35,Recycle,10/7/2012
62242,35,Recycle,10/7/2012
62243,35,Recycle,10/7/2012
62244,35,Recycle,10/7/2012
62245,35,Recycle,10/7/2012
62246,35,Recycle,10/7/2012
62247,35,Recycle,10/7/2012
62248,35,Recycle,10/7/2012
62249,35,Recycle,10/7/2012
62250,35,Recycle,10/7/2012
62251,35,Recycle,10/7/2012
62252,35,Recycle,10/7/2012
62253,35,Recycle,10/7/2012
62254,35,Recycle,10/7/2012
62255,35,Recycle,10/7/2012
62256,35,Recycle,10/7/2012
62257,35,Recycle,10/7/2012
62258,35,Recycle,10/7/2012
62259,35,Recycle,10/7/2012
62260,35,Recycle,10/7/2012
62261,35,Recycle,10/7/2012
62262,35,Recycle,10/7/2012
62263,35,Recycle,10/7/2012
62264,35,Recycle,10/7/2012
62265,35,Recycle,10/7/2012
62266,35,Recycle,10/7/2012
62267,35,Recycle,10/7/2012
62268,35,Recycle,10/7/2012
62269,35,Recycle,10/7/2012
62270,35,Recycle,10/7/2012
62271,35,Recycle,10/7/2012
62272,35,Recycle,10/7/2012
62273,35,Recycle,10/7/2012
62274,35,Recycle,10/7/2012
62275,35,Recycle,10/7/2012
62276,35,Recycle,10/7/2012
62277,35,Recycle,10/7/2012
62278,35,Recycle,10/7/2012
62279,35,Recycle,10/7/2012
62280,35,Recycle,10/7/2012
62281,35,Recycle,10/7/2012
62282,35,Recycle,10/7/2012
62283,35,Recycle,10/7/2012
62284,35,Recycle,10/7/2012
62285,35,Recycle,10/7/2012
62286,35,Recycle,10/7/2012
62287,35,Recycle,10/7/2012
62288,35,Recycle,10/7/2012
62289,35,Recycle,10/7/2012
62290,35,Recycle,10/7/2012
62291,35,Recycle,10/7/2012
62292,35,Recycle,10/7/2012
62293,35,Recycle,10/7/2012
62294,35,Recycle,10/7/2012
62295,35,Recycle,10/7/2012
62296,35,Recycle,10/7/2012
62297,35,Recycle,10/7/2012
62298,35,Recycle,10/7/2012
62299,35,Recycle,10/7/2012
62300,35,Recycle,10/7/2012
62301,35,Recycle,10/7/2012
62302,35,Recycle,10/7/2012
62303,35,Recycle,10/7/2012
62304,35,Recycle,10/7/2012
62305,35,Recycle,10/7/2012
62306,35,Recycle,10/7/2012
62307,35,Recycle,10/7/2012
62308,35,Recycle,10/7/2012
62309,35,Recycle,10/7/2012
62310,35,Recycle,10/7/2012
62311,35,Recycle,10/7/2012
62312,35,Recycle,10/7/2012
62313,35,Recycle,10/7/2012
62314,35,Recycle,10/7/2012
62315,35,Recycle,10/7/2012
62316,35,Recycle,10/7/2012
62317,35,Recycle,10/7/2012
62318,35,Recycle,10/7/2012
62319,35,Recycle,10/7/2012
62320,35,Recycle,10/7/2012
62321,35,Recycle,10/7/2012
62322,35,Recycle,10/7/2012
62323,35,Recycle,10/7/2012
62324,35,Recycle,10/7/2012
62325,35,Recycle,10/7/2012
62326,35,Recycle,10/7/2012
62327,35,Recycle,10/7/2012
62328,35,Recycle,10/7/2012
62329,35,Recycle,10/7/2012
62330,35,Recycle,10/7/2012
62331,35,Recycle,10/7/2012
62332,35,Recycle,10/7/2012
62333,35,Recycle,10/7/2012
62334,35,Recycle,10/7/2012
62335,35,Recycle,10/7/2012
62336,35,Recycle,10/7/2012
62337,35,Recycle,10/7/2012
62338,35,Recycle,10/7/2012
62339,35,Recycle,10/7/2012
62340,35,Recycle,10/7/2012
62341,35,Recycle,10/7/2012
62342,35,Recycle,10/7/2012
62343,35,Recycle,10/7/2012
62344,35,Recycle,10/7/2012
62345,35,Recycle,10/7/2012
62346,35,Recycle,10/7/2012
62347,35,Recycle,10/7/2012
62348,35,Recycle,10/7/2012
62349,35,Recycle,10/7/2012
62350,35,Recycle,10/7/2012
62351,35,Recycle,10/7/2012
62352,35,Recycle,10/7/2012
62353,35,Recycle,10/7/2012
62354,35,Recycle,10/7/2012
62355,35,Recycle,10/7/2012
