RFID,SERIAL,SIZE,TYPE,BORN_DATE
120824042800006412010835,6412010835,64,Refuse,7/11/2004
120824043108006412010837,6412010837,64,Refuse,7/11/2004
120824042927006412010836,6412010836,64,Refuse,7/11/2004
120823105718006412010207,6412010207,64,Refuse,7/11/2004
120824033423006412010802,6412010802,64,Refuse,7/11/2004
120823135017006412010310,6412010310,64,Refuse,7/11/2004
120823135146006412010311,6412010311,64,Refuse,7/11/2004
120823230807006412010644,6412010644,64,Refuse,7/11/2004
120824043253006412010838,6412010838,64,Refuse,7/11/2004
120824061504006412010899,6412010899,64,Refuse,7/11/2004
120823105602006412010206,6412010206,64,Refuse,7/11/2004
120824044808006412010847,6412010847,64,Refuse,7/11/2004
120823231645006412010649,6412010649,64,Refuse,7/11/2004
120824035456006412010815,6412010815,64,Refuse,7/11/2004
120824030930006412010787,6412010787,64,Refuse,7/11/2004
120822125844006412010068,6412010068,64,Refuse,7/11/2004
120824031033006412010788,6412010788,64,Refuse,7/11/2004
12081201200000000002DACD,000002DACD,35,Refuse,7/11/2004
120824033051006412010799,6412010799,64,Refuse,7/11/2004
120824032727006412010798,6412010798,64,Refuse,7/11/2004
120823111343006412010217,6412010217,64,Refuse,7/11/2004
120824035639006412010816,6412010816,64,Refuse,7/11/2004
120823231502006412010648,6412010648,64,Refuse,7/11/2004
120823111524006412010218,6412010218,64,Refuse,7/11/2004
120713083210009512015518,9512015518,96,Refuse,7/11/2004
120713082916009512015519,9512015519,96,Refuse,7/11/2004
120713083007009512015514,9512015514,96,Refuse,7/11/2004
120713100523009512015553,9512015553,96,Refuse,7/11/2004
120713100609009512015554,9512015554,96,Refuse,7/11/2004
120713083553009512015510,9512015510,96,Refuse,7/11/2004
120713083339009512015513,9512015513,96,Refuse,7/11/2004
120713082717009512015521,9512015521,96,Refuse,7/11/2004
120713083647009512015511,9512015511,96,Refuse,7/11/2004
120713083737009512015507,9512015507,96,Refuse,7/11/2004
120713100723009512015555,9512015555,96,Refuse,7/11/2004
120907031153009612113334,9612113334,96,Refuse,7/11/2004
120903164601009612113103,9612113103,96,Refuse,7/11/2004
120907074745009612113496,9612113496,96,Refuse,7/11/2004
120906222543009612113166,9612113166,96,Refuse,7/11/2004
120907075025009612113498,9612113498,96,Refuse,7/11/2004
120906223116009612113170,9612113170,96,Refuse,7/11/2004
120907074344009612113494,9612113494,96,Refuse,7/11/2004
120906222858009612113168,9612113168,96,Refuse,7/11/2004
120907074929009612113497,9612113497,96,Refuse,7/11/2004
120906222801009612113167,9612113167,96,Refuse,7/11/2004
120906222421009612113165,9612113165,96,Refuse,7/11/2004
120907075614009612113501,9612113501,96,Refuse,7/11/2004
120907072747009612113484,9612113484,96,Refuse,7/11/2004
120907075338009612113500,9612113500,96,Refuse,7/11/2004
120907074451009612113495,9612113495,96,Refuse,7/11/2004
120903163655009612113096,9612113096,96,Refuse,7/11/2004
120907075222009612113499,9612113499,96,Refuse,7/11/2004
120907031509009612113335,9612113335,96,Refuse,7/11/2004
120907072933009612113486,9612113486,96,Refuse,7/11/2004
120907073157009612113487,9612113487,96,Refuse,7/11/2004
120906223021009612113169,9612113169,96,Refuse,7/11/2004
120907072842009612113485,9612113485,96,Refuse,7/11/2004
120808071724000035124120,0035124120,35,Refuse,7/11/2004
120808071202000035124123,0035124123,35,Refuse,7/11/2004
120808071525000035124127,0035124127,35,Refuse,7/11/2004
120923133621000003129478,0003129478,35,Refuse,7/11/2004
120923142251000003129503,0003129503,35,Refuse,7/11/2004
120923133157000003129476,0003129476,35,Refuse,7/11/2004
120924082958000003129992,0003129992,35,Refuse,7/11/2004
120924082835000003129991,0003129991,35,Refuse,7/11/2004
120923132746000003129474,0003129474,35,Refuse,7/11/2004
120922072257000003129118,0003129118,35,Refuse,7/11/2004
120922073102000003129122,0003129122,35,Refuse,7/11/2004
120923153329000003129539,0003129539,35,Refuse,7/11/2004
120922090148000003129168,0003129168,35,Refuse,7/11/2004
120924101821000003130046,0003130046,35,Refuse,7/11/2004
120924102204000003130048,0003130048,35,Refuse,7/11/2004
120923132649000003129473,0003129473,35,Refuse,7/11/2004
120923133021000003129475,0003129475,35,Refuse,7/11/2004
120924085845000003130007,0003130007,35,Refuse,7/11/2004
120923230151000003129751,0003129751,35,Refuse,7/11/2004
120923230358000003129752,0003129752,35,Refuse,7/11/2004
120923230547000003129753,0003129753,35,Refuse,7/11/2004
120923225733000003129749,0003129749,35,Refuse,7/11/2004
120923225854000003129750,0003129750,35,Refuse,7/11/2004
120922072431000003129119,0003129119,35,Refuse,7/11/2004
120924101951000003130047,0003130047,35,Refuse,7/11/2004
120923225452000003129748,0003129748,35,Refuse,7/11/2004
120924085246000003130004,0003130004,35,Refuse,7/11/2004
120923135953000003129491,0003129491,35,Refuse,7/11/2004
120923142130000003129502,0003129502,35,Refuse,7/11/2004
120923142000000003129501,0003129501,35,Refuse,7/11/2004
120924111711000003130077,0003130077,35,Refuse,7/11/2004
120922075459000003129132,0003129132,35,Refuse,7/11/2004
120924111512000003130076,0003130076,35,Refuse,7/11/2004
120924103741000003130056,0003130056,35,Refuse,7/11/2004
120923154412000003129544,0003129544,35,Refuse,7/11/2004
120923154556000003129545,0003129545,35,Refuse,7/11/2004
120924104001000003130057,0003130057,35,Refuse,7/11/2004
120923133746000003129479,0003129479,35,Refuse,7/11/2004
120924110630000003130072,0003130072,35,Refuse,7/11/2004
120923133919000003129480,0003129480,35,Refuse,7/11/2004
120923142522000003129504,0003129504,35,Refuse,7/11/2004
120923142708000003129505,0003129505,35,Refuse,7/11/2004
120923133413000003129477,0003129477,35,Refuse,7/11/2004
120923142831000003129506,0003129506,35,Refuse,7/11/2004
121029125316000003050001,0003050001,35,Refuse,7/11/2004
120924104254000003130059,0003130059,35,Refuse,7/11/2004
120924104126000003130058,0003130058,35,Refuse,7/11/2004
120925001800000003130401,0003130401,35,Refuse,7/11/2004
120923141819000003129500,0003129500,35,Refuse,7/11/2004
120924025232000003129843,0003129843,35,Refuse,7/11/2004
120922085514000003129164,0003129164,35,Refuse,7/11/2004
120923233804000003129769,0003129769,35,Refuse,7/11/2004
120924214436000003130340,0003130340,35,Refuse,7/11/2004
120923153004000003129537,0003129537,35,Refuse,7/11/2004
120923153129000003129538,0003129538,35,Refuse,7/11/2004
120924101651000003130045,0003130045,35,Refuse,7/11/2004
120923140700000003129494,0003129494,35,Refuse,7/11/2004
120923140837000003129495,0003129495,35,Refuse,7/11/2004
120922072914000003129121,0003129121,35,Refuse,7/11/2004
120924103555000003130055,0003130055,35,Refuse,7/11/2004
120922072627000003129120,0003129120,35,Refuse,7/11/2004
120924104553000003130061,0003130061,35,Refuse,7/11/2004
120923234159000003129771,0003129771,35,Refuse,7/11/2004
120924083508000003129993,0003129993,35,Refuse,7/11/2004
120923233934000003129770,0003129770,35,Refuse,7/11/2004
120922075342000003129131,0003129131,35,Refuse,7/11/2004
120923140129000003129492,0003129492,35,Refuse,7/11/2004
120923141446000003129498,0003129498,35,Refuse,7/11/2004
120924102459000003130050,0003130050,35,Refuse,7/11/2004
120922073358000003129123,0003129123,35,Refuse,7/11/2004
120923141001000003129496,0003129496,35,Refuse,7/11/2004
120924104433000003130060,0003130060,35,Refuse,7/11/2004
120923140257000003129493,0003129493,35,Refuse,7/11/2004
120924101534000003130044,0003130044,35,Refuse,7/11/2004
120924111834000003130078,0003130078,35,Refuse,7/11/2004
120924112133000003130079,0003130079,35,Refuse,7/11/2004
120924112620000003130081,0003130081,35,Refuse,7/11/2004
120923154148000003129543,0003129543,35,Refuse,7/11/2004
120923141614000003129499,0003129499,35,Refuse,7/11/2004
120923141212000003129497,0003129497,35,Refuse,7/11/2004
120924111224000003130075,0003130075,35,Refuse,7/11/2004
120923143254000003129508,0003129508,35,Refuse,7/11/2004
120923143119000003129507,0003129507,35,Refuse,7/11/2004
120922075819000003129134,0003129134,35,Refuse,7/11/2004
120922074709000003129129,0003129129,35,Refuse,7/11/2004
120922074928000003129130,0003129130,35,Refuse,7/11/2004
120922075645000003129133,0003129133,35,Refuse,7/11/2004
120922085340000003129163,0003129163,35,Refuse,7/11/2004
120922073815000003128873,0003128873,35,Refuse,7/11/2004
120922073534000003129124,0003129124,35,Refuse,7/11/2004
121106171014000000051117,0000051117,35,Refuse,7/11/2004
120922085222000003129162,0003129162,35,Refuse,7/11/2004
120922085625000003129165,0003129165,35,Refuse,7/11/2004
120924115223000003130093,0003130093,35,Refuse,7/11/2004
120923233323000003129766,0003129766,35,Refuse,7/11/2004
120924115504000003130094,0003130094,35,Refuse,7/11/2004
120924115003000003130092,0003130092,35,Refuse,7/11/2004
120924112448000003130080,0003130080,35,Refuse,7/11/2004
120924110830000003130073,0003130073,35,Refuse,7/11/2004
120923152845000003129536,0003129536,35,Refuse,7/11/2004
120922085845000003129166,0003129166,35,Refuse,7/11/2004
120924103224000003130053,0003130053,35,Refuse,7/11/2004
120922090030000003129167,0003129167,35,Refuse,7/11/2004
120924103408000003130054,0003130054,35,Refuse,7/11/2004
120924102801000003130052,0003130052,35,Refuse,7/11/2004
120924102634000003130051,0003130051,35,Refuse,7/11/2004
120924085632000003130006,0003130006,35,Refuse,7/11/2004
120924024939000003129842,0003129842,35,Refuse,7/11/2004
120923233508000003129767,0003129767,35,Refuse,7/11/2004
120924115907000003130096,0003130096,35,Refuse,7/11/2004
120923134043000003129481,0003129481,35,Refuse,7/11/2004
120922090429000003129170,0003129170,35,Refuse,7/11/2004
120922090309000003129169,0003129169,35,Refuse,7/11/2004
120922074315000003129126,0003129126,35,Refuse,7/11/2004
120922072120000003129117,0003129117,35,Refuse,7/11/2004
120923153752000003129541,0003129541,35,Refuse,7/11/2004
120923154009000003129542,0003129542,35,Refuse,7/11/2004
120924115643000003130095,0003130095,35,Refuse,7/11/2004
120922074550000003129128,0003129128,35,Refuse,7/11/2004
120922074438000003129127,0003129127,35,Refuse,7/11/2004
120923233630000003129768,0003129768,35,Refuse,7/11/2004
120924120032000003130097,0003130097,35,Refuse,7/11/2004
120924082716000003129990,0003129990,35,Refuse,7/11/2004
120924085435000003130005,0003130005,35,Refuse,7/11/2004
071410074447006410007388,6410007388,64,Refuse,7/11/2004
120821191028006412009451,6412009451,64,Refuse,7/11/2004
120821165815006412009373,6412009373,64,Refuse,7/11/2004
120821191201006412009452,6412009452,64,Refuse,7/11/2004
120821191735006412009453,6412009453,64,Refuse,7/11/2004
120821115823006412009217,6412009217,64,Refuse,7/11/2004
120824004036006412010699,6412010699,64,Refuse,7/11/2004
120824071728006412010651,6412010651,64,Refuse,7/11/2004
120821142003006412009280,6412009280,64,Refuse,7/11/2004
120821141827006412009279,6412009279,64,Refuse,7/11/2004
120821120954006412009225,6412009225,64,Refuse,7/11/2004
120821120452006412009222,6412009222,64,Refuse,7/11/2004
120821192102006412009457,6412009457,64,Refuse,7/11/2004
120824070506006412010928,6412010928,64,Refuse,7/11/2004
120821191911006412009455,6412009455,64,Refuse,7/11/2004
120824070339006412010927,6412010927,64,Refuse,7/11/2004
120821191947006412009456,6412009456,64,Refuse,7/11/2004
120824070114006412010926,6412010926,64,Refuse,7/11/2004
120824002536006412010690,6412010690,64,Refuse,7/11/2004
120824043600006412010840,6412010840,64,Refuse,7/11/2004
120822125056006412010062,6412010062,64,Refuse,7/11/2004
120824054504006412010881,6412010881,64,Refuse,7/11/2004
120824003003006412010693,6412010693,64,Refuse,7/11/2004
120824071004006412010931,6412010931,64,Refuse,7/11/2004
120824002217006412010688,6412010688,64,Refuse,7/11/2004
120824070859006412010930,6412010930,64,Refuse,7/11/2004
120821165516006412009371,6412009371,64,Refuse,7/11/2004
120824071141006412010932,6412010932,64,Refuse,7/11/2004
120824070656006412010929,6412010929,64,Refuse,7/11/2004
120824003945006412010698,6412010698,64,Refuse,7/11/2004
120821141317006412009276,6412009276,64,Refuse,7/11/2004
120824043738006412010841,6412010841,64,Refuse,7/11/2004
120821141136006412009275,6412009275,64,Refuse,7/11/2004
120821141026006412009274,6412009274,64,Refuse,7/11/2004
120824002330006412010689,6412010689,64,Refuse,7/11/2004
120821191834006412009454,6412009454,64,Refuse,7/11/2004
120821141501006412009277,6412009277,64,Refuse,7/11/2004
120821165351006412009370,6412009370,64,Refuse,7/11/2004
120824054232006412010879,6412010879,64,Refuse,7/11/2004
120821120636006412009223,6412009223,64,Refuse,7/11/2004
120821120338006412009221,6412009221,64,Refuse,7/11/2004
120821120226006412009220,6412009220,64,Refuse,7/11/2004
120824065912006412010925,6412010925,64,Refuse,7/11/2004
120824060623006412010893,6412010893,64,Refuse,7/11/2004
120824071332006412010933,6412010933,64,Refuse,7/11/2004
120824004506006412010702,6412010702,64,Refuse,7/11/2004
120824003403006412010695,6412010695,64,Refuse,7/11/2004
120824054331006412010880,6412010880,64,Refuse,7/11/2004
120821192220006412009458,6412009458,64,Refuse,7/11/2004
120824003209006412010694,6412010694,64,Refuse,7/11/2004
120822230744006412010185,6412010185,64,Refuse,7/11/2004
120824065618006412010923,6412010923,64,Refuse,7/11/2004
120821192416006412009459,6412009459,64,Refuse,7/11/2004
120824065027006412010920,6412010920,64,Refuse,7/11/2004
120824065159006412010921,6412010921,64,Refuse,7/11/2004
120824071645006412010936,6412010936,64,Refuse,7/11/2004
120824004144006412010700,6412010700,64,Refuse,7/11/2004
120823230644006412010643,6412010643,64,Refuse,7/11/2004
120824071436006412010934,6412010934,64,Refuse,7/11/2004
120824071542006412010935,6412010935,64,Refuse,7/11/2004
120824005028006412010705,6412010705,64,Refuse,7/11/2004
120824054633006412010882,6412010882,64,Refuse,7/11/2004
120821115929006412009218,6412009218,64,Refuse,7/11/2004
120824043502006412010839,6412010839,64,Refuse,7/11/2004
120821120102006412009219,6412009219,64,Refuse,7/11/2004
120822125333006412010064,6412010064,64,Refuse,7/11/2004
120823230953006412010645,6412010645,64,Refuse,7/11/2004
120824002901006412010692,6412010692,64,Refuse,7/11/2004
120824043917006412010842,6412010842,64,Refuse,7/11/2004
120821142150006412009281,6412009281,64,Refuse,7/11/2004
120824065721006412010924,6412010924,64,Refuse,7/11/2004
120821141703006412009278,6412009278,64,Refuse,7/11/2004
120824003552006412010696,6412010696,64,Refuse,7/11/2004
120921105909000003128532,0003128532,35,Refuse,7/11/2004
120824003845006412010697,6412010697,64,Refuse,7/11/2004
120824054047006412010878,6412010878,64,Refuse,7/11/2004
120824004838006412010704,6412010704,64,Refuse,7/11/2004
120824065338006412010922,6412010922,64,Refuse,7/11/2004
120824004648006412010703,6412010703,64,Refuse,7/11/2004
120824063835006412010913,6412010913,64,Refuse,7/11/2004
120824002659006412010691,6412010691,64,Refuse,7/11/2004
120824054857006412010883,6412010883,64,Refuse,7/11/2004
120821142327006412009282,6412009282,64,Refuse,7/11/2004
120821120817006412009224,6412009224,64,Refuse,7/11/2004
120713083247009512015512,9512015512,96,Refuse,7/11/2004
120713105629009512015573,9512015573,96,Refuse,7/11/2004
120713105524009512015572,9512015572,96,Refuse,7/11/2004
120903162834009612113092,9612113092,96,Refuse,7/11/2004
120907052412009612113411,9612113411,96,Refuse,7/11/2004
120907052736009612113412,9612113412,96,Refuse,7/11/2004
120902132844009612112439,9612112439,96,Refuse,7/11/2004
120903162939009612113093,9612113093,96,Refuse,7/11/2004
120903162721009612113091,9612113091,96,Refuse,7/11/2004
120907053730009612113418,9612113418,96,Refuse,7/11/2004
120907053344009612113417,9612113417,96,Refuse,7/11/2004
120906222215009612113164,9612113164,96,Refuse,7/11/2004
120903163336009612112582,9612112582,96,Refuse,7/11/2004
